Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,annee.ouverture,mois.ouverture
8436456,C10,F17,2022-01-03,08:42:00,1364,Panne mécanique,2022-01-03,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,1
6054139,C1,F6,2022-04-09,17:51:00,575,Panne mécanique,2022-04-09,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,4
7699889,C5,F99,2022-08-18,15:05:00,821,Panne mécanique,2022-08-10,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
6355725,C18,F34,2022-11-22,19:26:00,1375,Panne mécanique,2022-11-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,11
6013478,C1,F1,2022-04-02,,904,Panne mécanique,2022-04-02,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,4
6227645,C7,F12,2021-10-15,15:37:00,1948,Accident,2021-10-09,Diesel,MCS,Assistance,0,1,0,0,0,0,2021,10
7032589,C5,F32,2022-11-30,13:33:00,574,Autres,2022-11-30,Diesel,MCS,Assistance,0,0,0,0,0,0,2022,11
6433608,C3,F5,2022-10-06,19:45:00,891,Panne mécanique,2022-10-06,Essence,MCS,Assistance,1,0,0,0,0,0,2022,10
6791476,C4,F23,2022-11-14,19:06:00,1245,Panne mécanique,2022-11-14,Essence,MCS,Assistance,1,0,0,0,0,0,2022,11
7572742,C4,F4,2022-03-28,15:53:00,1529,Panne mécanique,2022-03-28,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,3
5712400,C10,F119,2021-02-01,16:02:00,171,Panne mécanique,2021-02-01,Autre,MCS,Assistance,1,0,0,0,0,0,2021,2
8317101,C4,F4,2021-07-27,12:28:00,841,Panne mécanique,2021-07-27,Autre,MCS,Assistance,0,0,0,0,0,1,2021,7
8081895,C8,F32,2021-09-18,11:03:00,479,Panne mécanique,2021-09-18,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
7283379,C3,F5,2021-03-22,12:04:00,964,Inconnue,2021-03-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
8330111,C11,F25,2022-04-30,16:14:00,869,Panne mécanique,2022-04-30,Essence,MCS,Assistance,1,0,0,0,0,0,2022,4
7695184,C4,F4,2021-02-11,08:24:00,1784,Panne mécanique,2021-02-11,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,2
7260185,C1,F27,2022-04-03,19:54:00,1542,Panne mécanique,2022-04-03,Essence,Higgins,,1,0,0,0,0,0,2022,4
5687702,C3,F63,2021-01-11,19:12:00,1392,Panne mécanique,2021-01-11,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,1
5647620,C1,F0,2022-06-13,17:24:00,451,"Clés, Carburant, Crevaison",2022-06-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
7266880,C10,F17,2021-12-14,10:45:00,281,Panne mécanique,2021-12-14,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,12
6904836,C4,F4,2022-09-08,09:08:00,1305,Panne mécanique,2022-09-08,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,9
7782159,C1,F6,2022-05-25,18:31:00,1243,Panne mécanique,2022-05-25,Diesel,Higgins,,1,0,0,0,0,0,2022,5
6737881,C11,F25,2021-09-14,13:20:00,1418,Accident,2021-09-14,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
8499171,C8,F70,2021-09-13,12:58:00,1463,Panne mécanique,2021-09-13,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
6823700,C4,F4,2021-10-02,15:18:00,1313,Panne mécanique,2021-10-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
7840747,C1,F1,2021-02-11,07:06:00,171,Panne mécanique,2021-02-11,Essence,MCS,Assistance,1,0,0,0,0,0,2021,2
8070025,C1,F109,2022-05-07,11:20:00,630,Accident,2022-05-07,Essence,MCS,Assistance,1,0,1,0,0,0,2022,5
6474469,C3,F5,2022-03-05,07:10:00,271,Accident,2022-03-05,Diesel,MCS,,1,0,0,0,0,0,2022,3
6540404,C0,F1,2021-11-01,17:23:00,258,Panne mécanique,2021-11-01,Essence,MCS,,1,0,1,0,1,0,2021,11
7912221,C7,F12,2021-09-22,09:36:00,624,"Clés, Carburant, Crevaison",2021-09-22,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
6489281,C8,F55,2022-06-29,18:20:00,649,Panne mécanique,2022-06-29,Essence,MCS,Assistance,1,0,0,0,0,0,2022,6
5703387,C25,F79,2022-08-24,03:34:00,894,Panne mécanique,2022-08-24,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
7683011,C1,F0,2021-12-29,10:05:00,186,Panne mécanique,2021-12-29,Essence,Higgins,Assistance,1,0,1,0,0,0,2021,12
5726427,C10,F17,2022-04-25,07:43:00,224,Panne mécanique,2022-04-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,4
5695314,C4,F4,2021-01-08,14:31:00,547,Panne mécanique,2021-01-08,Essence,MCS,Assistance,1,0,0,0,0,0,2021,1
6183557,C1,F6,2021-06-21,18:44:00,1186,Panne mécanique,2021-06-21,Diesel,MCS,Assistance,0,0,0,0,0,0,2021,6
6076886,C17,F39,2022-02-15,06:13:00,171,"Clés, Carburant, Crevaison",2022-02-15,Essence,MCS,Assistance,1,0,0,0,0,0,2022,2
6426831,C1,F6,2021-08-16,08:13:00,920,Panne mécanique,2021-08-16,Essence,MCS,,1,0,0,0,0,0,2021,8
7282559,C3,F10,2021-10-02,13:09:00,320,Panne mécanique,2021-10-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
6156573,C1,F1,2022-10-29,11:36:00,1037,Panne mécanique,2022-10-29,Diesel,MCS,Assistance,0,1,0,0,0,0,2022,10
8418179,C10,F17,2021-05-25,08:08:00,154,Panne mécanique,2021-05-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
6266053,C7,F301,2021-11-28,12:23:00,1400,Accident,2021-11-28,Diesel,MCS,Assistance,1,0,1,0,1,0,2021,11
7908482,C4,F4,2022-11-12,10:21:00,320,Panne mécanique,2022-11-12,Essence,MCS,Assistance,1,0,0,0,0,0,2022,11
6002952,C4,F8,2022-09-20,17:56:00,380,Panne mécanique,2022-09-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,9
7609806,C1,F0,2021-10-23,11:05:00,515,Panne mécanique,2021-10-23,Essence,MCS,Assistance,1,0,0,0,0,0,2021,10
8407200,C0,???,2021-07-25,17:32:00,511,Panne mécanique,2021-07-25,Essence,MCS,Assistance,1,0,1,0,0,0,2021,7
7472314,C4,F8,2021-08-01,12:12:00,2401,Accident,2021-08-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
5774755,C1,F0,2021-01-03,10:42:00,1427,Panne mécanique,2021-01-03,Essence,MCS,,1,0,0,0,0,0,2021,1
8461621,C3,,2022-09-05,11:23:00,1551,Panne mécanique,2022-09-05,Essence,Higgins,,1,0,0,0,0,0,2022,9
6866015,C4,F14,2021-03-03,16:58:00,1007,Panne mécanique,2021-03-03,Essence,MCS,,1,0,0,0,0,0,2021,3
7473788,C4,F8,2021-05-11,15:54:00,1349,Panne mécanique,2021-05-11,Diesel,Higgins,Assistance,0,1,0,0,0,0,2021,5
7125149,C4,F4,2022-07-14,16:21:00,371,Panne mécanique,2022-07-14,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
7370167,C3,F3,2022-08-11,10:28:00,171,Panne mécanique,2022-08-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
6913057,C1,F6,2022-10-13,14:43:00,2144,Accident,2022-10-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
7603246,C3,F63,2021-10-28,20:21:00,476,"Clés, Carburant, Crevaison",2021-10-28,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,10
6487581,C4,F22,2021-02-02,13:20:00,796,Vol / Vandalisme,2021-02-02,Autre,MCS,Assistance,1,1,0,0,0,1,2021,2
6537065,C4,F4,2021-09-13,14:05:00,876,Panne mécanique,2021-09-13,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,9
8191103,C11,???,2022-12-05,11:35:00,1417,Panne mécanique,2022-12-05,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
5918749,C4,F23,2021-09-10,18:58:00,373,Inconnue,2021-08-14,Essence,MCS,Assistance,1,0,0,0,0,0,2021,9
5702417,C19,F90,2022-12-23,10:03:00,297,Panne mécanique,2022-12-23,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,12
6056402,C1,F1,2021-02-15,13:31:00,2358,Panne mécanique,2021-02-15,Diesel,Higgins,,1,0,0,0,0,0,2021,2
5877855,C22,F152,2022-07-15,17:45:00,1091,Panne mécanique,2022-07-15,Diesel,MCS,Assistance,1,1,0,0,0,1,2022,7
6131391,C4,F23,2022-06-26,13:34:00,1617,Panne mécanique,2022-06-26,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
5508953,C4,F4,2021-09-27,14:30:00,705,Panne mécanique,2021-09-27,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,9
6405125,C3,F5,2021-08-03,09:09:00,1303,Panne mécanique,2021-08-03,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,8
7449072,C3,???,2021-09-14,10:40:00,1129,Panne mécanique,2021-09-14,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
5566909,C1,F27,2022-03-01,09:59:00,1529,"Clés, Carburant, Crevaison",2022-03-01,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,3
7838694,C4,F4,2021-04-19,16:16:00,1611,Panne mécanique,2021-04-19,,Higgins,Assistance,1,0,0,0,0,0,2021,4
7336596,C11,F25,2021-10-16,14:28:00,297,"Clés, Carburant, Crevaison",2021-10-16,Essence,MCS,Assistance,1,0,0,0,0,0,2021,10
7200823,C1,F27,2021-02-24,17:27:00,604,Panne mécanique,2021-02-24,Diesel,Higgins,,0,0,1,0,1,0,2021,2
7791049,C4,F4,2021-04-15,18:33:00,240,Panne mécanique,2021-04-15,Autre,MCS,Assistance,1,0,0,0,0,0,2021,4
6361279,C4,F4,2022-02-23,12:00:00,192,Panne mécanique,2022-02-23,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
6777197,C3,???,2022-12-05,17:11:00,1733,Panne mécanique,2022-12-05,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
7925101,C7,F77,2022-05-17,14:07:00,607,Panne mécanique,2022-05-17,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,5
7819526,C10,F20,2022-04-11,15:02:00,542,Panne mécanique,2022-04-11,Essence,MCS,Assistance,1,0,0,0,0,0,2022,4
6075389,C3,F63,2021-10-28,08:33:00,290,Accident,2021-10-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
5513282,C7,F12,2021-07-16,15:33:00,890,Panne mécanique,2021-07-16,Essence,MCS,Assistance,1,0,0,0,0,0,2021,7
8065242,C3,F7,2022-04-05,09:28:00,1306,Panne mécanique,2022-04-05,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,4
7628440,C7,F19,2022-08-01,10:58:00,1097,Panne mécanique,2022-08-01,Diesel,MCS,Assistance,1,0,1,0,1,0,2022,8
7855470,C4,F4,2021-05-17,10:43:00,887,Panne mécanique,2021-05-17,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
7929622,C4,F4,2021-05-06,18:04:00,614,Panne mécanique,2021-05-06,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,5
6999277,C4,???,2022-07-11,11:23:00,1540,Panne mécanique,2022-07-11,Diesel,MCS,Assistance,1,0,0,0,0,1,2022,7
7731340,C1,F6,2022-08-25,08:48:00,534,Panne mécanique,2022-08-25,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
7937204,C26,F82,2022-05-04,,1840,Accident,2022-05-04,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,5
6206245,C4,F8,2021-11-01,01:41:00,613,Accident,2021-11-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
8028030,C23,F53,2022-01-03,10:29:00,891,Panne mécanique,2022-01-03,Essence,MCS,Assistance,1,0,1,0,0,0,2022,1
6834362,C4,F23,2021-10-26,15:29:00,390,Panne mécanique,2021-10-26,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,10
5536456,C4,F8,2022-02-18,15:21:00,599,Accident,2022-02-18,Essence,MCS,Assistance,1,0,0,0,0,0,2022,2
6866380,C19,F44,2021-07-16,10:17:00,408,Panne mécanique,2021-07-16,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
5534508,C4,F8,2021-08-31,19:49:00,213,Panne mécanique,2021-08-31,Diesel,Higgins,Assistance,0,0,0,0,0,0,2021,8
6837674,C4,F4,2022-02-14,08:07:00,717,Panne mécanique,2022-02-14,Diesel,MCS,Assistance,0,0,0,0,0,0,2022,2
5515023,C10,F188,2021-08-11,17:57:00,751,Panne mécanique,2021-08-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,8
6227110,C4,F23,2021-07-12,09:45:00,1818,Panne mécanique,2021-07-12,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,7
6797652,C1,F27,2022-07-18,09:16:00,171,Panne mécanique,2022-07-18,Essence,MCS,Assistance,1,1,0,0,0,0,2022,7
7772023,C4,F4,2022-09-01,09:14:00,454,Accident,2022-09-01,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,9
8413458,C1,F0,2021-05-20,15:42:00,951,Accident,2021-05-20,Essence,MCS,Assistance,1,0,0,0,0,0,2021,5
6487000,C3,F5,2022-02-08,16:53:00,2027,Panne mécanique,2022-02-08,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
7424979,C4,F8,2022-11-29,15:08:00,969,Vol / Vandalisme,2022-11-29,Diesel,Higgins,Assistance,0,1,0,0,0,0,2022,11
6684150,C9,F45,2022-11-24,,1367,Panne mécanique,2022-11-24,Diesel,MCS,,1,0,0,0,0,0,2022,11
5562453,C4,F8,2021-09-25,12:09:00,566,"Clés, Carburant, Crevaison",2021-09-25,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
8409015,C18,???,2022-02-22,07:02:00,1115,Panne mécanique,2022-02-22,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,2
6208862,C4,F4,2022-07-04,12:33:00,626,Panne mécanique,2022-07-04,Essence,MCS,Assistance,1,0,0,0,0,0,2022,7
6200394,C4,F4,2021-01-13,15:55:00,276,Panne mécanique,2021-01-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
8177440,C4,F4,2021-09-29,09:22:00,732,Panne mécanique,2021-09-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,9
7484648,C1,F0,2022-03-11,17:23:00,248,Accident,2022-03-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,3
6369129,C1,F0,2022-05-16,12:43:00,1542,Panne mécanique,2022-05-16,Diesel,Higgins,Assistance,1,0,0,1,1,0,2022,5
7337100,C7,???,2022-03-01,18:39:00,1242,Panne mécanique,2022-03-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,3
8258063,C3,F3,2022-01-21,20:42:00,1132,Accident,2022-01-21,Essence,MCS,Assistance,1,0,0,0,0,0,2022,1
6385277,C4,F4,2021-09-17,17:13:00,1626,Panne mécanique,2021-09-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,9
5784150,C1,F6,2021-08-06,09:01:00,186,Panne mécanique,2021-08-06,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,8
6126060,C0,F6,2021-05-27,12:36:00,530,Panne mécanique,2021-05-27,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
7504663,C1,F6,2021-01-06,08:09:00,351,Panne mécanique,2021-01-06,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
5748138,C3,F60,2021-05-04,11:34:00,1931,Panne mécanique,2021-05-04,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
6138706,C10,F17,2022-10-26,08:55:00,661,Panne mécanique,2022-10-26,Hybride,MCS,Assistance,1,0,0,0,0,0,2022,10
7636961,C3,F3,2021-10-29,16:36:00,918,Panne mécanique,2021-10-29,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
7200779,C4,F8,2021-08-31,15:51:00,900,Accident,2021-07-15,Diesel,MCS,Assistance,0,1,0,0,0,0,2021,8
7828374,C1,F6,2022-08-03,19:47:00,2102,"Clés, Carburant, Crevaison",2022-08-03,Essence,Higgins,Assistance,1,0,0,1,0,0,2022,8
7755050,C7,F42,2022-11-17,15:26:00,1566,Accident,2022-11-15,Essence,MCS,Assistance,1,0,0,0,0,0,2022,11
6932421,C12,F26,2022-03-01,09:21:00,456,Panne mécanique,2022-03-01,Autre,MCS,Assistance,1,0,0,0,0,0,2022,3
8128872,C16,F227,2021-10-25,18:15:00,542,Accident,2021-10-25,Diesel,MCS,,0,0,0,0,0,0,2021,10
7897663,C1,F27,2021-05-27,13:34:00,644,Panne mécanique,2021-05-27,Essence,Higgins,Assistance,1,1,1,0,0,0,2021,5
7688818,C23,F53,2021-09-04,13:10:00,219,Accident,2021-09-04,Essence,MCS,Assistance,1,1,0,0,0,0,2021,9
8226697,C1,F6,2022-05-11,12:07:00,411,Panne mécanique,2022-05-11,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,5
7821442,C4,F4,2021-05-30,16:46:00,1260,Panne mécanique,2021-05-30,Diesel,MCS,Assistance,0,0,0,0,0,1,2021,5
6943974,C7,F12,2021-01-14,15:02:00,656,Panne mécanique,2021-01-14,Diesel,MCS,Assistance,1,0,1,0,1,0,2021,1
5660777,C1,F1,2021-01-17,10:34:00,995,Panne mécanique,2021-01-17,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,1
5533538,C1,F0,2021-10-27,10:22:00,261,"Clés, Carburant, Crevaison",2021-10-27,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,10
6998773,C6,F47,2022-12-29,18:35:00,704,Panne mécanique,2022-12-29,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,12
7413560,C4,F4,2022-04-09,10:12:00,171,Panne mécanique,2022-04-09,Essence,MCS,Assistance,1,0,0,0,0,0,2022,4
6259652,C3,F60,2021-05-28,09:22:00,1168,Panne mécanique,2021-05-28,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,5
6759439,C19,F90,2021-04-20,18:42:00,2224,Panne mécanique,2021-04-20,Hybride,MCS,Assistance,1,0,0,0,0,0,2021,4
8345159,C4,F23,2022-05-28,11:11:00,1215,"Clés, Carburant, Crevaison",2022-05-28,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,5
6020921,C1,F1,2022-09-28,12:09:00,509,Panne mécanique,2022-09-28,Essence,MCS,Assistance,1,1,1,0,1,0,2022,9
6729164,C4,F22,2021-02-16,11:22:00,1824,Accident,2021-01-15,Diesel,MCS,Assistance,0,1,0,0,0,0,2021,2
5958819,C7,F19,2021-03-02,12:07:00,1398,Accident,2021-03-02,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
6668165,C8,F55,2021-10-18,16:45:00,1166,Panne mécanique,2021-10-18,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,10
6884457,C10,F17,2022-12-18,09:13:00,821,Panne mécanique,2022-12-18,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
7424831,C3,F5,2022-02-22,11:34:00,1162,Panne mécanique,2022-02-22,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,2
6292340,C19,F44,2021-02-12,12:38:00,865,Panne mécanique,2021-02-12,Autre,MCS,,1,0,0,0,0,0,2021,2
6577102,C5,F32,2021-11-01,08:40:00,1828,Panne mécanique,2021-11-01,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,11
6595126,C4,F23,2022-09-01,19:22:00,628,Accident,2022-09-01,Diesel,MCS,Assistance,1,0,0,1,0,0,2022,9
6902635,C3,F63,2021-12-11,13:03:00,1090,Accident,2021-12-11,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,12
7296201,C1,F0,2022-04-01,12:07:00,565,Panne mécanique,2022-04-01,Essence,MCS,Assistance,1,0,0,0,0,0,2022,4
6782038,C3,F28,2022-12-13,12:10:00,497,Accident,2022-12-13,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,12
7961176,C4,???,2022-08-10,09:29:00,171,Panne mécanique,2022-08-10,Essence,MCS,Assistance,1,0,0,0,0,0,2022,8
5723443,C1,F0,2022-12-06,14:29:00,171,Panne mécanique,2022-12-06,Essence,MCS,Assistance,1,0,0,0,0,0,2022,12
7029973,C1,F27,2022-08-29,13:51:00,619,Panne mécanique,2022-08-29,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
6589177,C4,F4,2022-12-23,18:16:00,1875,Panne mécanique,2022-12-23,Diesel,MCS,Assistance,1,0,1,0,0,0,2022,12
6737639,C7,F12,2021-12-08,15:19:00,581,Accident,2021-12-08,Diesel,MCS,Assistance,1,1,0,0,0,0,2021,12
7358121,C4,F4,2021-07-08,16:17:00,1616,Panne mécanique,2021-07-08,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
6631769,C3,F5,2022-11-30,16:58:00,241,Accident,2022-11-30,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,11
6320162,C3,F28,2022-12-07,13:42:00,817,Panne mécanique,2022-12-07,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,12
5686480,C3,F5,2021-10-12,11:28:00,826,Panne mécanique,2021-10-12,Essence,Higgins,Assistance,1,0,0,0,0,0,2021,10
5755511,C8,F70,2022-12-19,10:32:00,226,Panne mécanique,2022-12-19,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,12
7334893,C1,F0,2021-02-02,09:23:00,1129,Panne mécanique,2021-02-02,Essence,MCS,Assistance,1,0,0,0,0,0,2021,2
7619766,C3,F60,2022-12-16,08:21:00,851,Panne mécanique,2022-12-15,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,12
7419754,C0,F1,2021-06-26,13:46:00,415,Accident,2021-06-26,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,6
7682214,C5,F99,2021-11-15,11:42:00,987,Panne mécanique,2021-11-15,Essence,MCS,Assistance,1,0,0,0,0,0,2021,11
6616772,C1,F27,2021-12-03,16:58:00,483,Vol / Vandalisme,2021-08-20,Essence,MCS,Assistance,0,0,0,0,1,0,2021,12
5731074,C4,F23,2021-06-17,22:26:00,1395,Panne mécanique,2021-06-17,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,6
8185796,C1,F6,2022-10-06,09:45:00,797,Panne mécanique,2022-10-06,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,10
6160174,C11,F215,2022-08-31,14:57:00,890,Accident,2022-08-30,Essence,MCS,Assistance,1,0,0,0,0,0,2022,8
6117495,C3,F10,2022-01-20,07:10:00,1986,Panne mécanique,2022-01-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,1
6207617,C1,F18,2022-08-25,14:49:00,1247,Vol / Vandalisme,2022-08-25,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,8
7472216,C10,F20,2022-07-26,10:46:00,1261,"Clés, Carburant, Crevaison",2022-07-26,Electricité,MCS,Assistance,1,0,0,0,0,0,2022,7
5807077,C8,F55,2022-11-09,16:16:00,308,Accident,2022-11-09,Essence,MCS,,1,0,0,0,0,0,2022,11
6108270,C14,F73,2021-03-05,16:54:00,1294,Panne mécanique,2021-03-05,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
7410147,C3,F7,2022-08-03,16:22:00,1561,Panne mécanique,2022-08-03,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,8
7000405,C4,F4,2022-03-07,08:35:00,703,Panne mécanique,2022-03-07,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,3
7771156,C3,???,2022-02-24,10:44:00,231,Panne mécanique,2022-02-24,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,2
6341064,C4,F4,2021-10-24,18:12:00,1065,Panne mécanique,2021-10-24,Diesel,MCS,Assistance,1,0,1,0,0,0,2021,10
7422204,C16,F38,2021-07-30,08:35:00,806,Panne mécanique,2021-07-30,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
7543139,C3,F3,2022-08-23,04:13:00,536,"Clés, Carburant, Crevaison",2022-08-23,Diesel,MCS,Assistance,1,0,1,0,0,0,2022,8
6261205,C4,F4,2022-08-15,12:49:00,1614,Panne mécanique,2022-08-11,Essence,MCS,,1,0,0,0,0,0,2022,8
7005376,C3,F24,2021-04-12,08:58:00,608,Panne mécanique,2021-04-12,Essence,MCS,Assistance,1,1,1,0,0,0,2021,4
5698104,C1,F0,2022-10-01,11:34:00,843,Panne mécanique,2022-10-01,Essence,MCS,Assistance,1,0,0,0,0,0,2022,10
7185647,C1,F1,2022-06-20,10:40:00,171,"Clés, Carburant, Crevaison",2022-06-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,6
6199172,C1,F6,2021-11-21,20:30:00,395,Panne mécanique,2021-11-21,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,11
7211140,C7,F12,2022-08-12,21:18:00,1104,"Clés, Carburant, Crevaison",2022-08-12,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,8
6950444,C4,F4,2022-07-21,14:00:00,1313,Incendie,2022-07-20,Diesel,MCS,Assistance,1,0,0,0,0,0,2022,7
6120771,C3,F3,2021-09-29,17:45:00,876,"Clés, Carburant, Crevaison",2021-09-29,Diesel,Higgins,Assistance,1,0,0,0,0,0,2021,9
6127217,C18,F34,2022-09-23,09:59:00,548,Inconnue,2022-09-23,Diesel,MCS,Assistance,1,1,0,0,0,0,2022,9
6831280,C4,F65,2022-02-18,,854,Panne mécanique,2022-02-18,Autre,Higgins,Assistance,1,0,0,0,0,0,2022,2
7547992,C3,F28,2021-07-03,11:29:00,249,Panne mécanique,2021-07-03,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,7
7475955,C4,F23,2022-11-23,09:35:00,546,Accident,2022-11-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,11
8416398,C4,F4,2022-05-25,14:56:00,967,Panne mécanique,2022-05-24,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,5
6098900,C3,F5,2022-03-01,11:07:00,761,Accident,2022-03-01,Essence,MCS,Assistance,1,0,0,0,0,0,2022,3
7619096,C23,F53,2021-05-12,18:21:00,382,Accident,2021-05-12,Essence,MCS,Assistance,1,1,1,0,0,0,2021,5
6388059,C8,F32,2021-05-09,09:53:00,722,Panne mécanique,2021-05-09,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,5
7202215,C11,F25,2022-06-05,16:41:00,1745,Panne mécanique,2022-06-05,Essence,MCS,Assistance,1,0,0,0,1,0,2022,6
8117544,C10,F17,2021-03-05,14:33:00,623,Panne mécanique,2021-03-05,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,3
7007737,C4,F4,2022-02-07,09:14:00,974,"Clés, Carburant, Crevaison",2022-02-07,Diesel,Higgins,Assistance,1,0,0,0,0,0,2022,2
6673780,C1,F6,2022-07-08,09:47:00,619,Panne mécanique,2022-07-08,Essence,Higgins,Assistance,1,0,0,0,0,0,2022,7
6324477,C7,F12,2021-01-10,17:30:00,1033,Panne mécanique,2021-01-10,Essence,MCS,Assistance,1,0,0,0,0,0,2021,1
6620688,C7,F12,2021-12-15,10:50:00,581,Inconnue,2021-12-15,Diesel,MCS,Assistance,1,0,0,0,0,0,2021,12
