Matricule,Date.presence,Lieu.travail,Population,Site,Type.de.contrat,Duree.travail,Temps.travail,Experience
810,2022-09-08,SITE,CAS,B,CDS,7.333333,80,173
810,2022-09-11,SITE,CAS,B,CDS,7.333333,80,174
810,2022-09-12,SITE,CAS,B,CDS,7.3334,80,175
810,2022-10-17,SITE,CAS,B,CDD,7.333333,70,176
810,2022-10-18,SITE,CAS,B,CDD,7.333333,70,177
810,2022-10-19,SITE,CAS,B,CDD,7.333333,70,178
810,2022-10-21,SITE,CAS,B,CDD,7.333333,70,179
810,2022-10-23,SITE,CAS,B,CDD,7.333333,70,180
810,2022-10-24,SITE,CAS,B,CDD,7.333333,70,181
810,2022-10-26,SITE,CAS,B,CDD,7.183333,70,182
810,2022-10-30,SITE,CAS,B,CDD,7.333333,70,183
810,2022-11-01,SITE,CAS,B,CDD,7.333333,70,184
810,2022-11-03,SITE,CAS,B,CDD,3.666666,70,185
810,2022-11-07,SITE,CAS,B,CDD,7.216666,70,186
810,2022-11-08,SITE,CAS,B,CDD,7.333333,70,187
810,2022-11-09,SITE,CAS,B,CDD,7.333333,70,188
810,2022-11-12,SITE,CAS,B,CDD,3.666666,70,189
810,2022-11-13,SITE,CAS,B,CDD,3.666666,70,190
810,2022-11-15,SITE,CAS,B,CDD,7.333333,70,191
810,2022-11-16,SITE,CAS,B,CDD,7.333333,70,192
810,2022-11-17,SITE,CAS,B,CDD,7.333333,70,193
810,2022-11-18,SITE,CAS,B,CDD,7.333333,70,194
810,2022-11-21,SITE,CAS,B,CDD,7.333333,70,195
810,2022-11-22,SITE,CAS,B,CDD,7.333333,70,196
810,2022-11-24,SITE,CAS,B,CDD,3.4,70,197
810,2022-11-28,SITE,CAS,B,CDD,7.333333,70,198
810,2022-11-29,SITE,CAS,B,CDD,7.333333,70,199
810,2022-11-30,SITE,CAS,B,CDD,7.333333,70,200
810,2022-12-03,SITE,CAS,B,CDD,7.333333,70,201
810,2022-12-04,SITE,CAS,B,CDD,3.666666,70,202
810,2022-12-05,SITE,CAS,B,CDD,7.333333,70,203
810,2022-12-21,SITE,CAS,B,CDD,7.333333,70,204
810,2022-12-23,SITE,CAS,B,CDD,7.333333,70,205
810,2022-12-24,SITE,CAS,B,CDD,3.666666,70,206
810,2022-12-26,SITE,CAS,B,CDD,7.333333,70,207
810,2022-12-27,SITE,CAS,B,CDD,7.333333,70,208
810,2022-12-30,SITE,CAS,B,CDD,7.333333,70,209
2670,2021-06-07,SITE,CAS,B,CDS,7.333333,80,48
476,2021-01-01,TELE,CAS,A,CDI,5.5,60,5578
476,2021-01-02,TELE,CAS,A,CDI,7.233333,60,5579
476,2021-01-03,TELE,CAS,A,CDI,7.333333,60,5580
476,2021-01-04,TELE,CAS,A,CDI,7.0,60,5581
476,2021-01-08,TELE,CAS,A,CDI,7.333333,60,5582
476,2021-01-13,TELE,CAS,A,CDI,5.033333,60,5583
476,2021-01-15,TELE,CAS,A,CDI,3.566666,60,5584
476,2021-01-18,TELE,CAS,A,CDI,7.333333,60,5585
476,2021-01-19,TELE,CAS,A,CDI,2.966666,60,5586
476,2021-01-20,TELE,CAS,A,CDI,7.333333,60,5587
476,2021-01-25,TELE,CAS,A,CDI,7.3334,60,5588
476,2021-01-27,TELE,CAS,A,CDI,3.666666,60,5589
476,2021-01-28,TELE,CAS,A,CDI,2.666666,60,5590
476,2021-02-01,TELE,CAS,A,CDI,7.333333,60,5591
476,2021-02-02,TELE,CAS,A,CDI,7.333333,60,5592
476,2021-02-06,TELE,CAS,A,CDI,7.2,60,5593
476,2021-02-09,TELE,CAS,A,CDI,7.333333,60,5594
476,2021-02-15,TELE,CAS,A,CDI,3.666666,60,5595
476,2021-02-16,TELE,CAS,A,CDI,3.666666,60,5596
476,2021-02-17,TELE,CAS,A,CDI,5.5,60,5597
476,2021-02-22,TELE,CAS,A,CDI,7.333333,60,5598
476,2021-02-23,TELE,CAS,A,CDI,7.25,60,5599
476,2021-02-26,TELE,CAS,A,CDI,3.666666,60,5600
476,2021-02-27,TELE,CAS,A,CDI,5.5,60,5601
476,2021-02-28,TELE,CAS,A,CDI,7.166666,60,5602
476,2021-03-01,TELE,CAS,A,CDI,7.2,60,5603
476,2021-03-04,TELE,CAS,A,CDI,7.333333,60,5604
476,2021-03-08,TELE,CAS,A,CDI,7.333333,60,5605
476,2021-03-10,TELE,CAS,A,CDI,5.283333,60,5606
476,2021-03-13,TELE,CAS,A,CDI,7.333333,60,5607
476,2021-03-14,TELE,CAS,A,CDI,5.5,60,5608
476,2021-03-18,TELE,CAS,A,CDI,7.333333,60,5609
476,2021-03-22,TELE,CAS,A,CDI,7.333333,60,5610
476,2021-03-23,TELE,CAS,A,CDI,3.666666,60,5611
476,2021-03-25,TELE,CAS,A,CDI,7.333333,60,5612
476,2021-03-26,TELE,CAS,A,CDI,7.333333,60,5613
476,2021-03-29,TELE,CAS,A,CDI,3.666666,60,5614
476,2021-04-02,TELE,CAS,A,CDI,5.5,60,5615
476,2021-04-03,TELE,CAS,A,CDI,7.333333,60,5616
476,2021-04-04,TELE,CAS,A,CDI,5.2,60,5617
476,2021-04-06,TELE,CAS,A,CDI,5.5,60,5618
476,2021-04-08,TELE,CAS,A,CDI,7.333333,60,5619
476,2021-04-12,TELE,CAS,A,CDI,7.333333,60,5620
476,2021-04-13,TELE,CAS,A,CDI,7.133333,60,5621
476,2021-04-19,TELE,CAS,A,CDI,7.333333,60,5622
476,2021-04-21,TELE,CAS,A,CDI,3.666666,60,5623
476,2021-04-22,TELE,CAS,A,CDI,3.666666,60,5624
476,2021-04-23,TELE,CAS,A,CDI,7.333333,60,5625
476,2021-04-24,TELE,CAS,A,CDI,6.883333,60,5626
476,2021-04-30,TELE,CAS,A,CDI,3.666666,60,5627
476,2021-05-04,TELE,CAS,A,CDI,3.216666,60,5628
476,2021-05-07,TELE,CAS,A,CDI,3.533333,60,5629
476,2021-05-10,TELE,CAS,A,CDI,3.666666,60,5630
476,2021-05-14,TELE,CAS,A,CDI,3.666666,60,5631
476,2021-05-15,TELE,CAS,A,CDI,7.333333,60,5632
476,2021-05-17,TELE,CAS,A,CDI,7.333333,60,5633
476,2021-05-18,TELE,CAS,A,CDI,7.333333,60,5634
476,2021-05-22,TELE,CAS,A,CDI,7.333333,60,5635
476,2021-05-23,TELE,CAS,A,CDI,7.333333,60,5636
476,2021-05-24,TELE,CAS,A,CDI,5.5,60,5637
476,2021-05-25,TELE,CAS,A,CDI,7.333333,60,5638
476,2021-05-26,TELE,CAS,A,CDI,2.416666,60,5639
476,2021-05-31,TELE,CAS,A,CDI,7.333333,60,5640
476,2021-06-01,TELE,CAS,A,CDI,7.333333,60,5641
476,2021-06-07,TELE,CAS,A,CDI,3.666666,60,5642
476,2021-06-09,TELE,CAS,A,CDI,7.333333,60,5643
476,2021-06-12,TELE,CAS,A,CDI,7.333333,60,5644
476,2021-06-15,TELE,CAS,A,CDI,7.233333,60,5645
476,2021-06-16,TELE,CAS,A,CDI,7.333333,60,5646
476,2021-06-17,TELE,CAS,A,CDI,5.5,60,5647
476,2021-06-20,TELE,CAS,A,CDI,5.5,60,5648
476,2021-06-21,TELE,CAS,A,CDI,7.333333,60,5649
476,2021-06-22,TELE,CAS,A,CDI,7.333333,60,5650
476,2021-06-23,TELE,CAS,A,CDI,7.333333,60,5651
476,2021-06-26,TELE,CAS,A,CDI,7.333333,60,5652
476,2021-06-28,TELE,CAS,A,CDI,7.333333,60,5653
476,2021-06-30,TELE,CAS,A,CDI,3.666666,60,5654
476,2021-07-01,TELE,CAS,A,CDI,7.333333,60,5655
476,2021-07-03,TELE,CAS,A,CDI,7.333333,60,5656
476,2021-07-05,TELE,CAS,A,CDI,7.333333,60,5657
476,2021-07-08,TELE,CAS,A,CDI,7.333333,60,5658
476,2021-07-10,TELE,CAS,A,CDI,7.333333,60,5659
476,2021-07-11,TELE,CAS,A,CDI,5.5,60,5660
476,2021-07-12,TELE,CAS,A,CDI,5.5,60,5661
476,2021-07-15,TELE,CAS,A,CDI,7.333333,60,5662
476,2021-07-17,TELE,CAS,A,CDI,7.333333,60,5663
476,2021-07-18,TELE,CAS,A,CDI,7.333333,60,5664
476,2021-07-21,TELE,CAS,A,CDI,7.333333,60,5665
476,2021-07-22,TELE,CAS,A,CDI,7.333333,60,5666
476,2021-07-23,TELE,CAS,A,CDI,3.666666,60,5667
476,2021-07-26,TELE,CAS,A,CDI,7.333333,60,5668
476,2021-07-28,TELE,CAS,A,CDI,7.333333,60,5669
476,2021-07-29,TELE,CAS,A,CDI,7.333333,60,5670
476,2021-08-02,TELE,CAS,A,CDI,7.333333,60,5671
476,2021-08-03,TELE,CAS,A,CDI,7.333333,60,5672
476,2021-08-04,TELE,CAS,A,CDI,7.333333,60,5673
476,2021-08-06,TELE,CAS,A,CDI,3.666666,60,5674
476,2021-08-23,TELE,CAS,A,CDI,5.5,60,5675
476,2021-08-25,TELE,CAS,A,CDI,7.333333,60,5676
476,2021-08-26,TELE,CAS,A,CDI,7.116666,60,5677
476,2021-08-27,TELE,CAS,A,CDI,3.666666,60,5678
476,2021-08-28,TELE,CAS,A,CDI,7.333333,60,5679
476,2021-08-29,TELE,CAS,A,CDI,5.5,60,5680
476,2021-09-02,TELE,CAS,A,CDI,7.333333,60,5681
476,2021-09-03,TELE,CAS,A,CDI,7.333333,60,5682
476,2021-09-06,TELE,CAS,A,CDI,3.666666,60,5683
476,2021-09-07,TELE,CAS,A,CDI,3.666666,60,5684
476,2021-09-08,TELE,CAS,A,CDI,7.333333,60,5685
476,2021-09-10,TELE,CAS,A,CDI,5.5,60,5686
476,2021-09-11,TELE,CAS,A,CDI,5.5,60,5687
476,2021-09-14,TELE,CAS,A,CDI,7.333333,60,5688
476,2021-09-15,TELE,CAS,A,CDI,7.333333,60,5689
476,2021-09-17,TELE,CAS,A,CDI,7.066666,60,5690
476,2021-09-18,TELE,CAS,A,CDI,7.333333,60,5691
476,2021-09-22,TELE,CAS,A,CDI,6.333333,60,5692
476,2021-09-24,TELE,CAS,A,CDI,3.666666,60,5693
476,2021-09-25,TELE,CAS,A,CDI,7.333333,60,5694
476,2021-09-27,TELE,CAS,A,CDI,7.333333,60,5695
476,2021-10-02,TELE,CAS,A,CDI,7.333333,60,5696
476,2021-10-03,TELE,CAS,A,CDI,7.333333,60,5697
476,2021-10-04,TELE,CAS,A,CDI,7.333333,60,5698
476,2021-10-07,TELE,CAS,A,CDI,3.666666,60,5699
476,2021-10-08,TELE,CAS,A,CDI,7.333333,60,5700
476,2021-10-11,TELE,CAS,A,CDI,7.333333,60,5701
476,2021-10-12,SITE,CAS,A,CDI,7.333333,60,5702
476,2021-10-16,TELE,CAS,A,CDI,5.5,60,5703
476,2021-10-18,TELE,CAS,A,CDI,7.333333,60,5704
476,2021-10-19,SITE,CAS,A,CDI,7.083333,60,5705
476,2021-10-23,SITE,CAS,A,CDI,5.5,60,5706
476,2021-10-26,TELE,CAS,A,CDI,3.666666,60,5707
476,2021-10-27,TELE,CAS,A,CDI,3.666666,60,5708
476,2021-10-28,TELE,CAS,A,CDI,5.5,60,5709
476,2021-11-02,SITE,CAS,A,CDI,7.333333,60,5710
476,2021-11-05,SITE,CAS,A,CDI,7.333333,60,5711
476,2021-11-06,TELE,CAS,A,CDI,7.333333,60,5712
476,2021-11-10,TELE,CAS,A,CDI,5.5,60,5713
476,2021-11-11,TELE,CAS,A,CDI,5.5,60,5714
476,2021-11-15,TELE,CAS,A,CDI,3.666666,60,5715
476,2021-11-22,TELE,CAS,A,CDI,3.666666,60,5716
476,2021-11-23,SITE,CAS,A,CDI,3.666666,60,5717
476,2021-11-26,SITE,CAS,A,CDI,7.333333,60,5718
476,2021-11-27,TELE,CAS,A,CDI,7.333333,60,5719
476,2021-12-04,TELE,CAS,A,CDI,7.333333,60,5720
476,2021-12-05,TELE,CAS,A,CDI,7.333333,60,5721
476,2021-12-06,TELE,CAS,A,CDI,7.2,60,5722
476,2021-12-11,TELE,CAS,A,CDI,5.5,60,5723
476,2021-12-13,TELE,CAS,A,CDI,3.666666,60,5724
476,2021-12-15,TELE,CAS,A,CDI,7.333333,60,5725
476,2021-12-16,TELE,CAS,A,CDI,7.333333,60,5726
476,2021-12-17,SITE,CAS,A,CDI,7.333333,60,5727
476,2021-12-20,TELE,CAS,A,CDI,7.333333,60,5728
476,2021-12-23,TELE,CAS,A,CDI,3.666666,60,5729
476,2021-12-27,TELE,CAS,A,CDI,7.333333,60,5730
476,2021-12-31,SITE,CAS,A,CDI,5.5,60,5731
476,2022-01-01,TELE,CAS,A,CDI,7.333333,60,5732
476,2022-01-02,TELE,CAS,A,CDI,5.5,60,5733
476,2022-01-03,TELE,CAS,A,CDI,7.333333,60,5734
476,2022-01-06,TELE,CAS,A,CDI,7.333333,60,5735
476,2022-01-07,SITE,CAS,A,CDI,7.333333,60,5736
476,2022-01-10,TELE,CAS,A,CDI,3.666666,60,5737
476,2022-01-11,SITE,CAS,A,CDI,2.916666,60,5738
476,2022-01-12,TELE,CAS,A,CDI,5.5,60,5739
476,2022-01-18,SITE,CAS,A,CDI,7.333333,60,5740
476,2022-01-19,TELE,CAS,A,CDI,7.333333,60,5741
476,2022-01-27,TELE,CAS,A,CDI,7.083333,60,5742
476,2022-01-28,SITE,CAS,A,CDI,2.666666,60,5743
476,2022-01-29,TELE,CAS,A,CDI,7.333333,60,5744
476,2022-02-01,SITE,CAS,A,CDI,6.25,60,5745
476,2022-02-03,TELE,CAS,A,CDI,3.666666,60,5746
476,2022-02-04,SITE,CAS,A,CDI,3.666666,60,5747
476,2022-02-09,TELE,CAS,A,CDI,5.633333,60,5748
476,2022-02-11,SITE,CAS,A,CDI,7.333333,60,5749
476,2022-02-12,TELE,CAS,A,CDI,7.333333,60,5750
476,2022-02-18,SITE,CAS,A,CDI,6.166666,60,5751
476,2022-02-21,TELE,CAS,A,CDI,7.333333,60,5752
476,2022-02-22,SITE,CAS,A,CDI,5.5,60,5753
476,2022-02-26,TELE,CAS,A,CDI,5.5,60,5754
476,2022-02-27,TELE,CAS,A,CDI,7.333333,60,5755
476,2022-02-28,TELE,CAS,A,CDI,3.666666,60,5756
476,2022-03-07,TELE,CAS,A,CDI,7.333333,60,5757
476,2022-03-08,TELE,CAS,A,CDI,7.116666,60,5758
476,2022-03-09,TELE,CAS,A,CDI,4.333333,60,5759
476,2022-03-10,TELE,CAS,A,CDI,3.366666,60,5760
476,2022-03-16,TELE,CAS,A,CDI,7.333333,60,5761
476,2022-03-18,SITE,CAS,A,CDI,7.066666,60,5762
476,2022-03-23,TELE,CAS,A,CDI,3.666666,60,5763
476,2022-03-24,TELE,CAS,A,CDI,3.666666,60,5764
476,2022-03-26,SITE,CAS,A,CDI,7.15,60,5765
476,2022-03-27,TELE,CAS,A,CDI,5.5,60,5766
476,2022-04-04,TELE,CAS,A,CDI,6.116666,60,5767
476,2022-04-05,TELE,CAS,A,CDI,3.666666,60,5768
476,2022-04-06,TELE,CAS,A,CDI,3.666666,60,5769
476,2022-04-09,SITE,CAS,A,CDI,7.333333,60,5770
476,2022-04-10,TELE,CAS,A,CDI,5.183333,60,5771
476,2022-04-28,SITE,CAS,A,CDI,7.333333,60,5772
476,2022-04-29,TELE,CAS,A,CDI,7.333333,60,5773
476,2022-05-02,SITE,CAS,A,CDI,7.333333,60,5774
476,2022-05-04,TELE,CAS,A,CDI,3.666666,60,5775
476,2022-05-10,TELE,CAS,A,CDI,5.5,60,5776
476,2022-05-11,SITE,CAS,A,CDI,6.5,60,5777
476,2022-05-12,TELE,CAS,A,CDI,3.55,60,5778
476,2022-05-19,SITE,CAS,A,CDI,6.333333,60,5779
476,2022-05-20,TELE,CAS,A,CDI,7.333333,60,5780
476,2022-05-21,TELE,CAS,A,CDI,7.333333,60,5781
476,2022-05-26,TELE,CAS,A,CDI,5.383333,60,5782
476,2022-05-27,TELE,CAS,A,CDI,7.333333,60,5783
476,2022-05-28,TELE,CAS,A,CDI,7.333333,60,5784
476,2022-05-31,TELE,CAS,A,CDI,3.666666,60,5785
476,2022-06-01,TELE,CAS,A,CDI,7.333333,60,5786
476,2022-06-02,SITE,CAS,A,CDI,7.333333,60,5787
476,2022-06-08,TELE,CAS,A,CDI,7.333333,60,5788
476,2022-06-11,TELE,CAS,A,CDI,7.016666,60,5789
476,2022-06-15,TELE,CAS,A,CDI,3.666666,60,5790
476,2022-06-16,TELE,CAS,A,CDI,3.666666,60,5791
476,2022-06-18,SITE,CAS,A,CDI,7.166666,60,5792
476,2022-06-19,TELE,CAS,A,CDI,5.216666,60,5793
476,2022-06-20,TELE,CAS,A,CDI,7.333333,60,5794
476,2022-06-23,TELE,CAS,A,CDI,7.333333,60,5795
476,2022-06-24,TELE,CAS,A,CDI,3.666666,60,5796
476,2022-06-27,TELE,CAS,A,CDI,5.2,60,5797
476,2022-06-28,SITE,CAS,A,CDI,7.333333,60,5798
476,2022-07-04,TELE,CAS,A,CDI,6.916666,60,5799
476,2022-07-09,TELE,CAS,A,CDI,6.966666,60,5800
476,2022-07-10,TELE,CAS,A,CDI,5.333333,60,5801
476,2022-07-11,TELE,CAS,A,CDI,3.283333,60,5802
476,2022-07-13,TELE,CAS,A,CDI,7.183333,60,5803
476,2022-07-15,TELE,CAS,A,CDI,7.333333,60,5804
476,2022-07-18,TELE,CAS,A,CDI,5.3,60,5805
476,2022-07-19,TELE,CAS,A,CDI,3.666666,60,5806
476,2022-07-20,TELE,CAS,A,CDI,3.666666,60,5807
476,2022-07-23,TELE,CAS,A,CDI,7.333333,60,5808
476,2022-07-26,TELE,CAS,A,CDI,7.333333,60,5809
476,2022-07-27,TELE,CAS,A,CDI,7.333333,60,5810
476,2022-08-16,TELE,CAS,A,CDI,5.266666,60,5811
476,2022-08-17,TELE,CAS,A,CDI,7.2,60,5812
476,2022-08-18,TELE,CAS,A,CDI,3.666666,60,5813
476,2022-08-20,TELE,CAS,A,CDI,7.133333,60,5814
476,2022-08-21,TELE,CAS,A,CDI,5.5,60,5815
476,2022-08-22,TELE,CAS,A,CDI,7.333333,60,5816
476,2022-08-25,TELE,CAS,A,CDI,3.666666,60,5817
476,2022-08-26,TELE,CAS,A,CDI,3.666666,60,5818
476,2022-08-29,TELE,CAS,A,CDI,7.133333,60,5819
476,2022-08-30,TELE,CAS,A,CDI,7.333333,60,5820
476,2022-08-31,TELE,CAS,A,CDI,7.333333,60,5821
476,2022-09-06,TELE,CAS,A,CDI,7.133333,60,5822
476,2022-09-08,TELE,CAS,A,CDI,3.666666,60,5823
476,2022-09-09,TELE,CAS,A,CDI,3.666666,60,5824
476,2022-09-10,TELE,CAS,A,CDI,7.333333,60,5825
476,2022-09-12,TELE,CAS,A,CDI,7.333333,60,5826
476,2022-09-13,SITE,CAS,A,CDI,7.333333,60,5827
476,2022-09-16,TELE,CAS,A,CDI,5.5,60,5828
476,2022-09-17,TELE,CAS,A,CDI,5.25,60,5829
476,2022-09-18,TELE,CAS,A,CDI,7.05,60,5830
476,2022-09-19,TELE,CAS,A,CDI,3.666666,60,5831
476,2022-09-20,TELE,CAS,A,CDI,7.333333,60,5832
476,2022-09-23,TELE,CAS,A,CDI,7.15,60,5833
476,2022-09-26,TELE,CAS,A,CDI,7.333333,60,5834
476,2022-09-27,TELE,CAS,A,CDI,7.333333,60,5835
476,2022-09-29,TELE,CAS,A,CDI,7.083333,60,5836
476,2022-10-01,TELE,CAS,A,CDI,7.066666,60,5837
476,2022-10-03,TELE,CAS,A,CDI,7.333333,60,5838
476,2022-10-06,SITE,CAS,A,CDI,7.333333,60,5839
476,2022-10-07,SITE,CAS,A,CDI,7.333333,60,5840
476,2022-10-10,SITE,CAS,A,CDI,5.4,60,5841
476,2022-10-14,SITE,CAS,A,CDI,3.666666,60,5842
476,2022-10-17,SITE,CAS,A,CDI,7.333333,60,5843
476,2022-10-19,SITE,CAS,A,CDI,3.666666,60,5844
476,2022-10-21,SITE,CAS,A,CDI,7.333333,60,5845
476,2022-10-22,SITE,CAS,A,CDI,5.5,60,5846
476,2022-10-26,SITE,CAS,A,CDI,3.666666,60,5847
476,2022-10-28,SITE,CAS,A,CDI,7.183333,60,5848
476,2022-10-29,SITE,CAS,A,CDI,7.333333,60,5849
476,2022-10-31,SITE,CAS,A,CDI,7.166666,60,5850
476,2022-11-02,SITE,CAS,A,CDI,7.333333,60,5851
476,2022-11-04,SITE,CAS,A,CDI,4.783333,60,5852
476,2022-11-07,SITE,CAS,A,CDI,3.333333,60,5853
476,2022-11-10,SITE,CAS,A,CDI,7.333333,60,5854
476,2022-11-11,SITE,CAS,A,CDI,7.333333,60,5855
476,2022-11-14,SITE,CAS,A,CDI,7.333333,60,5856
476,2022-11-17,SITE,CAS,A,CDI,7.333333,60,5857
476,2022-11-18,SITE,CAS,A,CDI,6.333333,60,5858
476,2022-11-19,SITE,CAS,A,CDI,6.483333,60,5859
476,2022-11-20,SITE,CAS,A,CDI,5.5,60,5860
476,2022-11-25,SITE,CAS,A,CDI,3.666666,60,5861
476,2022-11-28,SITE,CAS,A,CDI,3.483333,60,5862
476,2022-12-07,SITE,CAS,A,CDI,7.133333,60,5863
476,2022-12-10,SITE,CAS,A,CDI,7.166666,60,5864
476,2022-12-12,SITE,CAS,A,CDI,3.5,60,5865
476,2022-12-13,SITE,CAS,A,CDI,3.666666,60,5866
476,2022-12-17,SITE,CAS,A,CDI,5.5,60,5867
476,2022-12-18,SITE,CAS,A,CDI,7.2,60,5868
476,2022-12-19,SITE,CAS,A,CDI,7.333333,60,5869
476,2022-12-21,SITE,CAS,A,CDI,5.5,60,5870
476,2022-12-22,SITE,CAS,A,CDI,3.666666,60,5871
476,2022-12-30,SITE,CAS,A,CDI,7.333333,60,5872
476,2022-12-31,SITE,CAS,A,CDI,7.333333,60,5873
1919,2021-07-04,SITE,CAC,A,CDS,3.666666,80,0
1919,2021-07-05,SITE,CAC,A,CDS,7.333333,80,1
1919,2021-07-08,SITE,CAC,A,CDS,7.166666,80,2
1919,2021-07-09,SITE,CAC,A,CDS,7.333333,80,3
1919,2021-07-10,SITE,CAC,A,CDS,5.333333,80,4
1919,2021-07-12,SITE,CAC,A,CDS,7.333333,80,5
1919,2021-07-15,SITE,CAC,A,CDS,7.333333,80,6
1919,2021-07-16,SITE,CAC,A,CDS,7.333333,80,7
1919,2021-07-19,SITE,CAC,A,CDS,5.5,80,8
1919,2021-07-20,SITE,CAC,A,CDS,7.333333,80,9
1919,2021-07-21,SITE,CAC,A,CDS,7.333333,80,10
1919,2021-07-26,SITE,CAC,A,CDS,3.666666,80,11
1919,2021-07-28,SITE,CAC,A,CDS,7.333333,80,12
1919,2021-07-29,SITE,CAC,A,CDS,7.333333,80,13
1919,2021-07-30,SITE,CAC,A,CDS,7.333333,80,14
1919,2021-08-02,SITE,CAC,A,CDS,7.333333,80,15
1919,2021-08-06,SITE,CAC,A,CDS,7.333333,80,16
1919,2021-08-07,SITE,CAC,A,CDS,5.5,80,17
1919,2021-08-09,SITE,CAC,A,CDS,7.333333,80,18
1919,2021-08-10,SITE,CAC,A,CDS,7.333333,80,19
1919,2021-08-11,SITE,CAC,A,CDS,7.333333,80,20
1919,2021-08-12,SITE,CAC,A,CDS,7.333333,80,21
1919,2021-08-16,SITE,CAC,A,CDS,7.333333,80,22
1919,2021-08-17,SITE,CAC,A,CDS,7.333333,80,23
1919,2021-08-18,SITE,CAC,A,CDS,7.333333,80,24
1919,2021-08-20,SITE,CAC,A,CDS,7.333333,80,25
1919,2021-08-25,SITE,CAC,A,CDS,5.5,80,26
1919,2021-08-26,SITE,CAC,A,CDS,3.333333,80,27
1919,2021-08-27,SITE,CAC,A,CDS,7.333333,80,28
1919,2021-08-28,SITE,CAC,A,CDS,7.333333,80,29
1919,2021-08-30,SITE,CAC,A,CDS,7.333333,80,30
1919,2021-08-31,SITE,CAC,A,CDS,7.333333,80,31
1919,2022-06-24,SITE,CAC,A,CDS,3.666666,80,32
1919,2022-06-25,SITE,CAC,A,CDS,6.75,80,33
1919,2022-06-27,SITE,CAC,A,CDS,5.5,80,34
1919,2022-06-28,SITE,CAC,A,CDS,5.5,80,35
1919,2022-06-29,SITE,CAC,A,CDS,7.3334,80,36
1919,2022-07-01,SITE,CAC,A,CDS,7.3334,80,37
1919,2022-07-04,SITE,CAC,A,CDS,7.3334,80,38
1919,2022-07-05,SITE,CAC,A,CDS,7.333333,80,39
1919,2022-07-06,SITE,CAC,A,CDS,0.5,80,40
1919,2022-07-08,SITE,CAC,A,CDS,7.3334,80,41
1919,2022-07-09,SITE,CAC,A,CDS,5.5,80,42
1919,2022-07-10,SITE,CAC,A,CDS,7.333333,80,43
1919,2022-07-11,SITE,CAC,A,CDS,1.5,80,44
1919,2022-07-13,SITE,CAC,A,CDS,0.5,80,45
1919,2022-07-16,SITE,CAC,A,CDS,7.333333,80,46
1919,2022-07-17,SITE,CAC,A,CDS,7.333333,80,47
1919,2022-07-18,SITE,CAC,A,CDS,7.3334,80,48
1919,2022-07-20,SITE,CAC,A,CDS,7.333333,80,49
1919,2022-07-22,SITE,CAC,A,CDS,0.5,80,50
1919,2022-07-23,SITE,CAC,A,CDS,7.333333,80,51
1919,2022-07-24,SITE,CAC,A,CDS,7.333333,80,52
1919,2022-07-25,SITE,CAC,A,CDS,0.5,80,53
1919,2022-07-26,SITE,CAC,A,CDS,3.666666,80,54
1919,2022-07-29,SITE,CAC,A,CDS,7.333333,80,55
1919,2022-07-30,SITE,CAC,A,CDS,7.333333,80,56
1919,2022-08-01,SITE,CAC,A,CDS,0.5,80,57
1919,2022-08-03,SITE,CAC,A,CDS,0.5,80,58
1919,2022-08-06,SITE,CAC,A,CDS,7.333333,80,59
1919,2022-08-07,SITE,CAC,A,CDS,7.333333,80,60
1919,2022-08-08,SITE,CAC,A,CDS,7.3334,80,61
1919,2022-08-09,SITE,CAC,A,CDS,7.3334,80,62
1919,2022-08-12,SITE,CAC,A,CDS,7.333333,80,63
1919,2022-08-13,SITE,CAC,A,CDS,5.5,80,64
1919,2022-08-16,SITE,CAC,A,CDS,7.333333,80,65
1919,2022-08-17,SITE,CAC,A,CDS,7.3334,80,66
1919,2022-08-18,SITE,CAC,A,CDS,7.3334,80,67
1919,2022-08-22,SITE,CAC,A,CDS,7.333333,80,68
1919,2022-08-24,SITE,CAC,A,CDS,7.0,80,69
1919,2022-08-25,SITE,CAC,A,CDS,2.5,80,70
1919,2022-08-29,SITE,CAC,A,CDS,7.333333,80,71
1919,2022-08-31,SITE,CAC,A,CDS,7.333333,80,72
803,2021-01-04,TELE,CAS,B,CDD,7.25,70,72
803,2021-01-05,TELE,CAS,B,CDD,4.45,70,73
803,2021-01-07,SITE,CAS,B,CDD,5.533333,70,74
803,2021-01-08,TELE,CAS,B,CDD,7.333333,70,75
803,2021-01-09,TELE,CAS,B,CDD,7.333333,70,76
803,2021-01-12,TELE,CAS,B,CDD,3.666666,70,77
803,2021-01-16,TELE,CAS,B,CDD,3.666666,70,78
803,2021-01-17,TELE,CAS,B,CDD,7.333333,70,79
803,2021-01-22,TELE,CAS,B,CDD,6.333333,70,80
803,2021-01-23,TELE,CAS,B,CDD,6.316666,70,81
803,2021-01-25,TELE,CAS,B,CDD,0.416666,70,82
803,2021-02-01,TELE,CAS,B,CDD,7.333333,70,83
803,2021-02-05,TELE,CAS,B,CDD,7.333333,70,84
803,2021-02-06,TELE,CAS,B,CDD,3.666666,70,85
803,2021-02-16,TELE,CAS,B,CDD,7.333333,70,86
803,2021-02-17,TELE,CAS,B,CDD,7.333333,70,87
803,2021-02-18,TELE,CAS,B,CDD,3.666666,70,88
803,2021-02-20,TELE,CAS,B,CDD,3.15,70,89
803,2021-02-21,TELE,CAS,B,CDD,6.75,70,90
